name 	ticket_url 	date 	DonatedBy 	iAddress 	mdescription 	mgraphic 	SignUpDate 	MuseumID 	GDATASubmit 	iState 	iTitle 	PassID 	mReturnToLibrary 	iCity 	Password 	Institution 	reserve_url
Northwest African American Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=9667422&jx=y9p&pInstitution=Northwest%20African%20American%20Museum&mps=1928 	August 16, 2015 	The%20Seattle%20Public%20Library%20Foundation 	2300%20S.%20Massachusetts%20Street 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D%3C/strong%3E.%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EAt%20the%20heart%20of%20the%20African%20American%20experience%20in%20the%20Northwest%20is%20the%20story%20of%20our%20Journey%20to%20this%20region%2C%20the%20establishment%20of%20our%20vibrant%20community%20and%20the%20ways%20in%20which%20we%20have%20survived.%20To%20tell%20this%20ever-unfolding%20story%2C%20the%20Museum%27s%20exhibits%20and%20programs%20feature%20the%20visual%20arts%2C%20music%2C%20crafts%2C%20literature%20and%20history%20of%20African%20Americans%20in%20the%20Northwest.%20For%20more%20information%20about%20the%20museum%2C%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.naamnw.org%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.naamnw.org%3C/span%3E%3C/a%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-size%3A%208pt%3B%22%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E.%3C/span%3E%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20 	NAAML.jpg 	8/16/2015 	1928 	Reserve Pass for Sunday, August 16, 2015 	WA 	None 	4828 	0 	Seattle 	None 	Northwest%20African%20American%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=4083185&jx=y9p&mps=1928&cFocus=title&pInstitution=Northwest%20African%20American%20Museum&etad=8/16/2015&pc=4828
Northwest African American Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=9667422&jx=y9p&pInstitution=Northwest%20African%20American%20Museum&mps=1928 	August 19, 2015 	The%20Seattle%20Public%20Library%20Foundation 	2300%20S.%20Massachusetts%20Street 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D%3C/strong%3E.%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EAt%20the%20heart%20of%20the%20African%20American%20experience%20in%20the%20Northwest%20is%20the%20story%20of%20our%20Journey%20to%20this%20region%2C%20the%20establishment%20of%20our%20vibrant%20community%20and%20the%20ways%20in%20which%20we%20have%20survived.%20To%20tell%20this%20ever-unfolding%20story%2C%20the%20Museum%27s%20exhibits%20and%20programs%20feature%20the%20visual%20arts%2C%20music%2C%20crafts%2C%20literature%20and%20history%20of%20African%20Americans%20in%20the%20Northwest.%20For%20more%20information%20about%20the%20museum%2C%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.naamnw.org%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.naamnw.org%3C/span%3E%3C/a%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-size%3A%208pt%3B%22%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E.%3C/span%3E%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20 	NAAML.jpg 	8/19/2015 	1928 	Reserve Pass for Wednesday, August 19, 2015 	WA 	None 	4828 	0 	Seattle 	None 	Northwest%20African%20American%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=4083329&jx=y9p&mps=1928&cFocus=title&pInstitution=Northwest%20African%20American%20Museum&etad=8/19/2015&pc=4828
Northwest African American Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=9667422&jx=y9p&pInstitution=Northwest%20African%20American%20Museum&mps=1928 	August 20, 2015 	The%20Seattle%20Public%20Library%20Foundation 	2300%20S.%20Massachusetts%20Street 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D%3C/strong%3E.%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EAt%20the%20heart%20of%20the%20African%20American%20experience%20in%20the%20Northwest%20is%20the%20story%20of%20our%20Journey%20to%20this%20region%2C%20the%20establishment%20of%20our%20vibrant%20community%20and%20the%20ways%20in%20which%20we%20have%20survived.%20To%20tell%20this%20ever-unfolding%20story%2C%20the%20Museum%27s%20exhibits%20and%20programs%20feature%20the%20visual%20arts%2C%20music%2C%20crafts%2C%20literature%20and%20history%20of%20African%20Americans%20in%20the%20Northwest.%20For%20more%20information%20about%20the%20museum%2C%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.naamnw.org%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.naamnw.org%3C/span%3E%3C/a%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-size%3A%208pt%3B%22%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E.%3C/span%3E%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20 	NAAML.jpg 	8/20/2015 	1928 	Reserve Pass for Thursday, August 20, 2015 	WA 	None 	5335 	0 	Seattle 	None 	Northwest%20African%20American%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=4082609&jx=y9p&mps=1928&cFocus=title&pInstitution=Northwest%20African%20American%20Museum&etad=8/20/2015&pc=5335
Northwest African American Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=9667422&jx=y9p&pInstitution=Northwest%20African%20American%20Museum&mps=1928 	August 21, 2015 	The%20Seattle%20Public%20Library%20Foundation 	2300%20S.%20Massachusetts%20Street 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D%3C/strong%3E.%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EAt%20the%20heart%20of%20the%20African%20American%20experience%20in%20the%20Northwest%20is%20the%20story%20of%20our%20Journey%20to%20this%20region%2C%20the%20establishment%20of%20our%20vibrant%20community%20and%20the%20ways%20in%20which%20we%20have%20survived.%20To%20tell%20this%20ever-unfolding%20story%2C%20the%20Museum%27s%20exhibits%20and%20programs%20feature%20the%20visual%20arts%2C%20music%2C%20crafts%2C%20literature%20and%20history%20of%20African%20Americans%20in%20the%20Northwest.%20For%20more%20information%20about%20the%20museum%2C%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.naamnw.org%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.naamnw.org%3C/span%3E%3C/a%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-size%3A%208pt%3B%22%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E.%3C/span%3E%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20 	NAAML.jpg 	8/21/2015 	1928 	Reserve Pass for Friday, August 21, 2015 	WA 	None 	4828 	0 	Seattle 	None 	Northwest%20African%20American%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=4082981&jx=y9p&mps=1928&cFocus=title&pInstitution=Northwest%20African%20American%20Museum&etad=8/21/2015&pc=4828
Northwest African American Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=9667422&jx=y9p&pInstitution=Northwest%20African%20American%20Museum&mps=1928 	August 22, 2015 	The%20Seattle%20Public%20Library%20Foundation 	2300%20S.%20Massachusetts%20Street 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D%3C/strong%3E.%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EAt%20the%20heart%20of%20the%20African%20American%20experience%20in%20the%20Northwest%20is%20the%20story%20of%20our%20Journey%20to%20this%20region%2C%20the%20establishment%20of%20our%20vibrant%20community%20and%20the%20ways%20in%20which%20we%20have%20survived.%20To%20tell%20this%20ever-unfolding%20story%2C%20the%20Museum%27s%20exhibits%20and%20programs%20feature%20the%20visual%20arts%2C%20music%2C%20crafts%2C%20literature%20and%20history%20of%20African%20Americans%20in%20the%20Northwest.%20For%20more%20information%20about%20the%20museum%2C%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.naamnw.org%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.naamnw.org%3C/span%3E%3C/a%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-size%3A%208pt%3B%22%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E.%3C/span%3E%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20 	NAAML.jpg 	8/22/2015 	1928 	Reserve Pass for Saturday, August 22, 2015 	WA 	None 	4828 	0 	Seattle 	None 	Northwest%20African%20American%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=4083029&jx=y9p&mps=1928&cFocus=title&pInstitution=Northwest%20African%20American%20Museum&etad=8/22/2015&pc=4828
Northwest African American Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=9667422&jx=y9p&pInstitution=Northwest%20African%20American%20Museum&mps=1928 	August 23, 2015 	The%20Seattle%20Public%20Library%20Foundation 	2300%20S.%20Massachusetts%20Street 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D%3C/strong%3E.%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EAt%20the%20heart%20of%20the%20African%20American%20experience%20in%20the%20Northwest%20is%20the%20story%20of%20our%20Journey%20to%20this%20region%2C%20the%20establishment%20of%20our%20vibrant%20community%20and%20the%20ways%20in%20which%20we%20have%20survived.%20To%20tell%20this%20ever-unfolding%20story%2C%20the%20Museum%27s%20exhibits%20and%20programs%20feature%20the%20visual%20arts%2C%20music%2C%20crafts%2C%20literature%20and%20history%20of%20African%20Americans%20in%20the%20Northwest.%20For%20more%20information%20about%20the%20museum%2C%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.naamnw.org%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.naamnw.org%3C/span%3E%3C/a%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-size%3A%208pt%3B%22%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E.%3C/span%3E%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20 	NAAML.jpg 	8/23/2015 	1928 	Reserve Pass for Sunday, August 23, 2015 	WA 	None 	4828 	0 	Seattle 	None 	Northwest%20African%20American%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=4083077&jx=y9p&mps=1928&cFocus=title&pInstitution=Northwest%20African%20American%20Museum&etad=8/23/2015&pc=4828
Northwest African American Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=9667422&jx=y9p&pInstitution=Northwest%20African%20American%20Museum&mps=1928 	August 26, 2015 	The%20Seattle%20Public%20Library%20Foundation 	2300%20S.%20Massachusetts%20Street 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D%3C/strong%3E.%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EAt%20the%20heart%20of%20the%20African%20American%20experience%20in%20the%20Northwest%20is%20the%20story%20of%20our%20Journey%20to%20this%20region%2C%20the%20establishment%20of%20our%20vibrant%20community%20and%20the%20ways%20in%20which%20we%20have%20survived.%20To%20tell%20this%20ever-unfolding%20story%2C%20the%20Museum%27s%20exhibits%20and%20programs%20feature%20the%20visual%20arts%2C%20music%2C%20crafts%2C%20literature%20and%20history%20of%20African%20Americans%20in%20the%20Northwest.%20For%20more%20information%20about%20the%20museum%2C%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.naamnw.org%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.naamnw.org%3C/span%3E%3C/a%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-size%3A%208pt%3B%22%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E.%3C/span%3E%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20 	NAAML.jpg 	8/26/2015 	1928 	Reserve Pass for Wednesday, August 26, 2015 	WA 	None 	4828 	0 	Seattle 	None 	Northwest%20African%20American%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=4083221&jx=y9p&mps=1928&cFocus=title&pInstitution=Northwest%20African%20American%20Museum&etad=8/26/2015&pc=4828
Northwest African American Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=9667422&jx=y9p&pInstitution=Northwest%20African%20American%20Museum&mps=1928 	August 27, 2015 	The%20Seattle%20Public%20Library%20Foundation 	2300%20S.%20Massachusetts%20Street 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D%3C/strong%3E.%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EAt%20the%20heart%20of%20the%20African%20American%20experience%20in%20the%20Northwest%20is%20the%20story%20of%20our%20Journey%20to%20this%20region%2C%20the%20establishment%20of%20our%20vibrant%20community%20and%20the%20ways%20in%20which%20we%20have%20survived.%20To%20tell%20this%20ever-unfolding%20story%2C%20the%20Museum%27s%20exhibits%20and%20programs%20feature%20the%20visual%20arts%2C%20music%2C%20crafts%2C%20literature%20and%20history%20of%20African%20Americans%20in%20the%20Northwest.%20For%20more%20information%20about%20the%20museum%2C%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.naamnw.org%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.naamnw.org%3C/span%3E%3C/a%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-size%3A%208pt%3B%22%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E.%3C/span%3E%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20 	NAAML.jpg 	8/27/2015 	1928 	Reserve Pass for Thursday, August 27, 2015 	WA 	None 	4828 	0 	Seattle 	None 	Northwest%20African%20American%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=4083269&jx=y9p&mps=1928&cFocus=title&pInstitution=Northwest%20African%20American%20Museum&etad=8/27/2015&pc=4828
Nordic Heritage Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=4553106&jx=y9p&pInstitution=Nordic%20Heritage%20Museum&mps=1929 	July 28, 2015 	The%20Seattle%20Public%20Library%20Foundation 	3014%20NW%2067th%20Street 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%202%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D.%3C/strong%3E%20Museum%20Hours%3A%20Tuesday%20through%20Saturday%2010%20a.m.%20to%204%20p.m.%20and%20Sunday%20noon%20to%204%20p.m.%20Admission%20is%20free%20on%20the%201st%20Thursday%20of%20each%20month.%20%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3ELocated%20in%20the%20Ballard%20neighborhood%20of%20Seattle%2C%20the%20Nordic%20Heritage%20Museum%20is%20an%20internationally%20recognized%20museum%20and%20cultural%20center%20where%20people%20of%20all%20backgrounds%20are%20welcomed%20to%20be%20inspired%20by%20the%20values%2C%20traditions%2C%20art%20and%20spirit%20of%20the%20Nordic%20peoples.%20It%20shares%20Nordic%20culture%20by%20exhibiting%20art%20and%20objects%2C%20preserving%20collections%2C%20providing%20educational%20and%20cultural%20experiences%2C%20and%20serving%20as%20a%20community%20gathering%20place.%26nbsp%3B%20For%20more%20information%20about%20the%20museum%2C%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.nordicmuseum.org%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.nordicmuseum.org%3C/span%3E%3C/a%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-size%3A%208pt%3B%22%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E.%3C/span%3E%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20 	9272RT.png 	7/28/2015 	1929 	Reserve Pass for Tuesday, July 28, 2015 	WA 	None 	5633 	0 	Seattle 	None 	Nordic%20Heritage%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=1907585&jx=y9p&mps=1929&cFocus=title&pInstitution=Nordic%20Heritage%20Museum&etad=7/28/2015&pc=5633
Nordic Heritage Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=4553106&jx=y9p&pInstitution=Nordic%20Heritage%20Museum&mps=1929 	July 30, 2015 	The%20Seattle%20Public%20Library%20Foundation 	3014%20NW%2067th%20Street 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%202%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D.%3C/strong%3E%20Museum%20Hours%3A%20Tuesday%20through%20Saturday%2010%20a.m.%20to%204%20p.m.%20and%20Sunday%20noon%20to%204%20p.m.%20Admission%20is%20free%20on%20the%201st%20Thursday%20of%20each%20month.%20%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3ELocated%20in%20the%20Ballard%20neighborhood%20of%20Seattle%2C%20the%20Nordic%20Heritage%20Museum%20is%20an%20internationally%20recognized%20museum%20and%20cultural%20center%20where%20people%20of%20all%20backgrounds%20are%20welcomed%20to%20be%20inspired%20by%20the%20values%2C%20traditions%2C%20art%20and%20spirit%20of%20the%20Nordic%20peoples.%20It%20shares%20Nordic%20culture%20by%20exhibiting%20art%20and%20objects%2C%20preserving%20collections%2C%20providing%20educational%20and%20cultural%20experiences%2C%20and%20serving%20as%20a%20community%20gathering%20place.%26nbsp%3B%20For%20more%20information%20about%20the%20museum%2C%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.nordicmuseum.org%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.nordicmuseum.org%3C/span%3E%3C/a%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-size%3A%208pt%3B%22%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E.%3C/span%3E%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20 	9272RT.png 	7/30/2015 	1929 	Reserve Pass for Thursday, July 30, 2015 	WA 	None 	5634 	0 	Seattle 	None 	Nordic%20Heritage%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=1907309&jx=y9p&mps=1929&cFocus=title&pInstitution=Nordic%20Heritage%20Museum&etad=7/30/2015&pc=5634
